Date;BA;CAT;KO;DIS;JPM;MMM;MSFT;PFE;WMT;XOM;Y05;Y10;Y15;Y20;Y30
2017-07-28;227.34323120117188;103.15272521972656;40.069236755371094;106.08326721191406;81.47053527832031;175.4101104736328;68.84004211425781;26.799854278564453;73.42755889892578;63.282386779785156;0.018514000177383402;0.023473999500274702;0.0259820008277893;0.027843000888824503;0.0310050010681152
2017-08-04;223.98870849609375;103.37874603271484;39.62508773803711;103.89330291748047;83.59477233886719;182.3748321533203;68.50074768066406;27.461641311645508;74.04399108886719;63.7673454284668;0.0183800005912781;0.0231500005722046;0.025552999973297096;0.027320001125335697;0.030341000556945802
2017-08-11;222.64210510253906;102.02266693115234;39.70346450805664;98.39425659179688;81.59548950195312;180.90811157226562;68.3310775756836;27.143272399902344;74.43565368652344;62.78000259399414;0.0175899994373322;0.0223889994621277;0.0248740005493164;0.026716001033783;0.029714000225067098
2017-08-18;223.48570251464844;102.99000549316406;39.773136138916016;97.14972686767578;80.98857116699219;178.75633239746094;68.68568420410156;26.66979217529297;73.42649841308594;61.51974868774414;0.0178149998188019;0.022428998947143598;0.024804000854492202;0.0265750002861023;0.0295589995384216
2017-08-25;223.5994873046875;104.28279876708984;39.68605422973633;98.79945373535156;82.01497650146484;178.54786682128906;68.99833679199219;27.257556915283203;72.79695892333984;61.5839729309082;0.0177740001678467;0.0221849989891052;0.0245099997520447;0.026294999122619598;0.029402000904083302
2017-09-01;227.8081512451172;106.93167877197266;39.868934631347656;97.9215316772461;81.84539794921875;179.81100463867188;70.05958557128906;27.722869873046875;72.55624389648438;61.46357345581055;0.017588000297546397;0.022014999389648397;0.024477999210357697;0.026387999057769798;0.0296550011634827
2017-09-08;226.33888244628906;106.51582336425781;40.3217887878418;93.64771270751953;78.91790008544922;181.69252014160156;70.09748840332031;27.837158203125;73.02841186523438;63.26966094970703;0.016646000146865802;0.0209570002555847;0.023406000137329103;0.025374999046325696;0.0287310004234314
2017-09-15;236.02639770507812;109.72522735595703;40.53729248046875;95.04659271240234;81.77401733398438;188.45884704589844;71.35767364501953;28.86574363708496;74.41712951660156;64.27304077148438;0.0182469999790192;0.0224040007591248;0.024607999324798596;0.026391000747680696;0.029612998962402305
2017-09-22;243.0882568359375;112.49161529541016;39.931602478027344;95.12377166748047;84.63904571533203;186.1710205078125;70.5049057006836;29.355545043945312;73.63018035888672;64.15264129638672;0.0189030003547668;0.022980999946594197;0.025092999935150097;0.026768000125885;0.0297760009765625
2017-09-29;240.96495056152344;112.74476623535156;39.51026153564453;95.09483337402344;85.24596405029297;185.41131591796875;70.58071899414062;29.143299102783203;72.34332275390625;65.80623626708984;0.0193900001049042;0.0236380004882812;0.0257620000839233;0.027416999340057403;0.0304769992828369
2017-10-06;245.1072235107422;114.75177764892578;39.931602478027344;96.54193878173828;87.01007843017578;191.25900268554688;72.011474609375;29.42901611328125;73.13951110839844;65.5895004272461;0.019803999662399298;0.024010000228881806;0.026133999824523902;0.027830998897552504;0.0309859991073608
2017-10-13;247.1547393798828;118.16909790039062;40.53729248046875;93.94678497314453;86.05846405029297;192.31900024414062;73.42327117919922;29.665756225585938;80.19422912597656;66.15142059326172;0.019182000160217302;0.023069000244140603;0.025143001079559305;0.026840999126434305;0.0300309991836548
2017-10-20;250.9557647705078;119.465087890625;40.712860107421875;95.89557647705078;89.33527374267578;195.49899291992188;74.67401123046875;29.73105812072754;80.95340728759766;66.71327209472656;0.0203250002861023;0.0241109991073608;0.0260560011863708;0.0276780009269714;0.030806000232696498
2017-10-27;243.0977020263672;125.33100128173828;40.440738677978516;94.84400177001953;91.36418151855469;207.3533172607422;79.41159057617188;29.06166648864746;81.62924194335938;67.1949234008789;0.020467998981475798;0.0244740009307861;0.0264919996261597;0.028106999397277798;0.031135001182556202
2017-11-03;248.1121063232422;124.25786590576172;40.352962493896484;95.16236877441406;91.041015625;205.12730407714844;79.7242660522461;29.020851135253906;83.02722930908203;66.76949310302734;0.0200410008430481;0.02353600025177;0.0253699994087219;0.026882998943328896;0.0299130010604858
