,Scenario,Period,BA,CAT,KO,DIS,JPM,MMM,MSFT,PFE,WMT,XOM,5Y,10Y,15Y,20Y,30Y,b1,b2,b3
164,1,164,624.9004551208859,279.2324865870788,104.76322118186145,276.25813101961546,262.027948443211,330.3817362236346,301.9420690461734,72.80461288550825,229.24025108589544,127.59792226757817,149.77594587992164,149.77594587992164,149.77594587992164,149.77594587992164,149.77594587992164,0.02,0.0,0.0
165,1,165,627.4463769275065,280.3701143018505,105.1900395129301,277.38364084162873,263.0954827399441,331.72775231286636,303.17221841095846,73.10122789042441,230.174204245014,128.1177719974326,150.14533376786346,150.14533376786346,150.14533376786346,150.14533376786346,150.14533376786346,0.02,0.0,0.0
166,1,166,630.0026711347109,281.5123768527519,105.61859675471264,278.5137361299766,264.16736630354535,333.07925223826044,304.407379556528,73.39905134158668,231.11196244491097,128.6397396594354,150.51563266598757,150.51563266598757,150.51563266598757,150.51563266598757,150.51563266598757,0.02,0.0,0.0
167,1,167,632.5693800009428,282.65929312267906,106.04889999174657,279.6484355664165,265.2436168534664,334.43625834164413,305.64757290149726,73.69808816235467,232.0535411877934,129.16383388230423,150.88684482109085,150.88684482109085,150.88684482109085,150.88684482109085,150.88684482109085,0.02,0.0,0.0
168,1,168,635.1465459568124,283.8108820714594,106.4809563374327,280.7877579088177,266.32425218135,335.7987930558682,306.89281894766964,73.99834329614633,232.99895603902644,129.69006332991134,151.25897248551138,151.25897248551138,151.25897248551138,151.25897248551138,151.25897248551138,0.02,0.0,0.0
169,1,169,637.7342116057971,284.96716273616494,106.91477293415265,281.9317219914713,267.4092901513244,337.16687890517755,308.14313828037524,74.29982170651974,233.94822262739027,130.21843670142658,151.63201791714212,151.63201791714212,151.63201791714212,151.63201791714212,151.63201791714212,0.02,0.0,0.0
170,1,170,640.3324197249465,286.1281542314271,107.35035695338703,283.0803467254017,268.4987487002984,338.5405385055836,309.39855156881134,74.6025283772551,234.90135664533875,130.74896273146138,152.00598337944456,152.00598337944456,152.00598337944456,152.00598337944456,152.00598337944456,0.02,0.0,0.0
171,1,171,642.941213265589,287.2938757497528,107.78771559583397,284.23365109867905,269.5926458382581,339.9197945652383,310.6590795663842,74.90646831243717,235.85837384925878,131.28165019021296,152.38087114146256,152.38087114146256,152.38087114146256,152.38087114146256,152.38087114146256,0.02,0.0,0.0
172,1,172,645.5606353540421,288.4643465618414,108.22685609152809,285.39165417673337,270.69099964856446,341.3046698848094,311.9247431110519,75.21164653653798,236.8192900597307,131.81650788360952,152.75668347783605,152.75668347783605,152.75668347783605,152.75668347783605,152.75668347783605,0.02,0.0,0.0
173,1,173,648.1907292923252,289.6395860169036,108.66778569996008,286.55437510266955,271.79382828825226,342.6951873578574,313.1955631256691,75.51806809449984,237.78412116178978,132.35354465345563,153.1334226688148,153.1334226688148,153.1334226688148,153.1334226688148,153.1334226688148,0.02,0.0,0.0
